Date,Price,Open,High,Low,Vol.,Change %
17-Jul-18,7319.80 ,6734.28 ,7462.90 ,6667.40 ,48.12K,8.78%
16-Jul-18,6729.20 ,6347.70 ,6750.00 ,6328.90 ,31.00K,6.02%
15-Jul-18,6347.20 ,6250.00 ,6388.90 ,6232.30 ,10.99K,1.55%
14-Jul-18,6250.10 ,6219.70 ,6320.00 ,6179.30 ,8.90K,0.48%
13-Jul-18,6220.00 ,6240.60 ,6335.10 ,6133.40 ,20.09K,-0.46%
12-Jul-18,6249.00 ,6377.70 ,6377.70 ,6080.80 ,24.98K,-2.02%
11-Jul-18,6377.80 ,6299.00 ,6402.80 ,6287.70 ,16.41K,1.21%
10-Jul-18,6301.50 ,6666.90 ,6680.10 ,6269.30 ,28.02K,-5.48%
09-Jul-18,6666.70 ,6705.90 ,6820.00 ,6617.10 ,16.30K,-0.60%
08-Jul-18,6707.00 ,6761.80 ,6790.80 ,6669.10 ,13.71K,-0.81%
07-Jul-18,6761.70 ,6602.20 ,6826.10 ,6511.50 ,15.29K,2.42%
06-Jul-18,6602.10 ,6531.60 ,6636.90 ,6452.90 ,14.95K,0.95%
05-Jul-18,6540.20 ,6589.90 ,6697.70 ,6452.00 ,23.13K,-0.76%
04-Jul-18,6590.00 ,6509.00 ,6778.30 ,6418.70 ,22.49K,1.38%
03-Jul-18,6500.00 ,6617.60 ,6672.40 ,6470.50 ,17.26K,-1.24%
02-Jul-18,6581.30 ,6617.60 ,6672.40 ,6539.00 ,26.92K,3.65%
01-Jul-18,6349.70 ,6391.50 ,6435.00 ,6260.20 ,11.38K,-0.65%
30-Jun-18,6391.50 ,6208.20 ,6518.10 ,6195.80 ,23.86K,2.95%
29-Jun-18,6208.10 ,5848.10 ,6273.00 ,5782.90 ,33.93K,6.12%
28-Jun-18,5850.00 ,6133.10 ,6167.70 ,5829.90 ,17.94K,-4.62%
27-Jun-18,6133.09 ,6073.50 ,6181.40 ,5989.00 ,18.27K,0.90%
26-Jun-18,6078.50 ,6250.80 ,6273.70 ,6050.20 ,18.83K,-2.69%
25-Jun-18,6246.60 ,6146.10 ,6334.20 ,6082.10 ,27.91K,1.60%
24-Jun-18,6148.04 ,6151.93 ,6249.70 ,5762.90 ,45.50K,-0.06%
23-Jun-18,6152.00 ,6041.00 ,6253.90 ,6014.00 ,20.70K,1.81%
22-Jun-18,6042.60 ,6715.20 ,6730.70 ,5929.12 ,55.25K,-9.99%
21-Jun-18,6713.50 ,6760.00 ,6787.10 ,6680.10 ,10.65K,-0.69%
20-Jun-18,6760.40 ,6732.70 ,6818.20 ,6560.00 ,18.71K,0.34%
19-Jun-18,6737.50 ,6711.60 ,6832.90 ,6666.20 ,17.38K,0.42%
18-Jun-18,6709.20 ,6443.50 ,6826.79 ,6378.60 ,26.37K,4.25%
17-Jun-18,6435.70 ,6491.00 ,6573.00 ,6426.90 ,9.44K,-0.77%
16-Jun-18,6485.90 ,6386.20 ,6557.20 ,6330.00 ,13.70K,1.58%
15-Jun-18,6385.00 ,6638.00 ,6655.50 ,6360.30 ,21.29K,-3.75%
14-Jun-18,6633.70 ,6295.10 ,6703.44 ,6269.50 ,33.06K,5.38%
13-Jun-18,6295.20 ,6543.10 ,6611.70 ,6125.70 ,45.58K,-3.80%
12-Jun-18,6543.90 ,6873.20 ,6873.20 ,6441.00 ,32.01K,-4.79%
11-Jun-18,6873.30 ,6757.30 ,6897.00 ,6631.00 ,22.38K,1.72%
10-Jun-18,6757.30 ,7498.10 ,7498.10 ,6633.90 ,57.82K,-9.89%
09-Jun-18,7498.60 ,7615.20 ,7684.90 ,7467.70 ,7.22K,-1.53%
08-Jun-18,7615.10 ,7685.70 ,7697.00 ,7544.00 ,12.20K,-0.96%
07-Jun-18,7688.90 ,7653.90 ,7756.10 ,7645.80 ,11.04K,0.46%
06-Jun-18,7654.00 ,7621.90 ,7698.00 ,7495.20 ,18.27K,0.42%
